Artist,Track Name,URL,Play Count
Mainstreet,"Reis da Revoada - song and lyrics by Orochi, MC Ryan SP, Mainstreet, Kizzy, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/3RuaQEnUtAYSblbk9K16u8,11361227
Mainstreet,"Disparar - song and lyrics by Kizzy, Azevedo, Mainstreet, Borges, Orochi, BIN | Spotify",https://open.spotify.com/intl-pt/track/5Rm5tzLlpbBpUorSDETbjg,3413965
Mainstreet,"Postura É Lixo - song and lyrics by Beny Free, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4VAo4FcgD6v9Ha9sRTn1Iv,564324
Mainstreet,"Onda do Lança - song and lyrics by Borges, Mainstreet, Neo Beats | Spotify",https://open.spotify.com/intl-pt/track/3ZBRYFOmXvO0nQWbKWgIn3,8510078
Mainstreet,"Saturno - song and lyrics by BIN, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/68cPbG7hJnwDW9nPX1uQcX,134039777
Mainstreet,"Preto de Gueto - song and lyrics by Borges, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2YHdQVG5x6XI8HmdcqGJnn,6271932
Mainstreet,"Até de Manhã - song and lyrics by Orochi, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/4U8MZkasPn6VfwlwG3egGt,14747395
Mainstreet,"Camisa da França - song and lyrics by PL Quest, Mainstreet, Sueth | Spotify",https://open.spotify.com/intl-pt/track/3suLdq5ZeXRrhpsYIMWrAQ,4196469
Mainstreet,"Luz Azul - song and lyrics by Maquiny, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/0rRuJdTpQFw5O5pcVytvwm,617418
Mainstreet,"Mira Laser - song and lyrics by BIN, Mainstreet, Dallass | Spotify",https://open.spotify.com/intl-pt/track/7p7ucw8UgzpwYnCfEhCxxn,13742835
Mainstreet,"Chumbada - song and lyrics by PL Quest, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5nIGVYXsdnS86hhbhIty2B,2394385
Mainstreet,"Fala pra Mim - song and lyrics by Buddy, Kant, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2I26XWAyR6vffAzwhAxdqO,481449
Mainstreet,"Assault (Quarentena) - song and lyrics by Mainstreet, Azevedo, PL Quest, Orochi, Shenlong, Kizzy | Spotify",https://open.spotify.com/intl-pt/track/32IGREEfY97uQ19npMKIlO,5996973
Mainstreet,"Lei Áurea - song and lyrics by Borges, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1BGHVKmt3Z2FArfkAvujcI,7804437
Mainstreet,"Culpa do Álcool - song and lyrics by BIN, Mainstreet, Pineapple StormTv, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/3PEecVkDpSSxey4mVssneS,7702675
Mainstreet,"Assault (Crime Perfeito) - song and lyrics by Mainstreet, Azevedo, PL Quest, Orochi, Borges, BIN | Spotify",https://open.spotify.com/intl-pt/track/7b8kjWj4TKWmWo2LX9Lkiz,13501666
Mainstreet,"Marília Mendonça - song and lyrics by BIN, Mainstreet, Mãolee | Spotify",https://open.spotify.com/intl-pt/track/1CBjYXLotHrkiykMbI7EaU,128098136
Mainstreet,"Tropa do Mais Novo - song and lyrics by Chefin, Vulgo FK, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/4s2yKemk3Fu1UMD5cU5UYd,61862346
Mainstreet,"A Cara do Crime 2 (Cansou de Playboy) - song and lyrics by Mc Poze do Rodo, Bielzin, Xamã, MC Cabelinho, Neo Beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7KPhwNko8V9vYBIN653hSO,58037173
Mainstreet,"Rolé na Favela de Nave - song and lyrics by Oruam, Didi, Dj Lc da Roça, MC K9, MC Smith, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1m5nbZiPpCIi9J2irLNoxh,69660434
Mainstreet,"Assault (Carro Forte) - song and lyrics by Orochi, Chefin, Oruam, TkN, Borges, Mainstreet, Bielzin | Spotify",https://open.spotify.com/intl-pt/track/7BwjZ1jy4B0ZyXTY4YQM9A,53885654
Mainstreet,"Do Seu Lado - song and lyrics by Chefin, Oruam, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/1a1CZOOOgsm1bGf0G92Zrn,40993671
Mainstreet,"Opções - song and lyrics by Chefin, Veigh, KayBlack, Mainstreet, Ajaxx, Tkd | Spotify",https://open.spotify.com/intl-pt/track/27x579ayIvantoVe6PP97U,36570812
Mainstreet,"Carro Forte - song and lyrics by BIN, MC Cabelinho, Mainstreet, Dallass | Spotify",https://open.spotify.com/intl-pt/track/1TL33F4bcT9fZPSqvUbFV5,34457344
Mainstreet,"Filho do Dono - song and lyrics by Oruam, MC Cabelinho, Heron, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0EuRZKWzNptC1ZuIMFKLxz,32602620
Mainstreet,"Deixa Chapar - song and lyrics by Orochi, Kizzy, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/6b7bKdjQVs3Dzeqoz2s7uN,32409396
Mainstreet,"A Nova Era - song and lyrics by Chefin, Racovi Oficial, Bren Oficial, Victor WAO, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4phWuswkCNopB7piK6E8Mb,31658929
Mainstreet,"Terra Prometida - song and lyrics by Oruam, Zack Vox, Marcin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2HNTWEJx0FtU6UQfT01VR1,27631956
Mainstreet,"Aonde Eu Sou Cria - song and lyrics by Borges, Mainstreet, NGC Daddy | Spotify",https://open.spotify.com/intl-pt/track/7M7oYTGSDkD1jfv33yWtR0,27073216
Mainstreet,"Covardia - song and lyrics by BIN, Mainstreet, MC Maneirinho, Ajaxx, Ryan Realcria | Spotify",https://open.spotify.com/intl-pt/track/04yRKQeVouZn2gHCr1G6wU,21617761
Mainstreet,"Sobre Nós - song and lyrics by Orochi, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5K1n3LwCVZg2TE9SLgIwem,22205324
Mainstreet,"Marta 10 - song and lyrics by BIN, Mainstreet, PL Quest, jess beats | Spotify",https://open.spotify.com/intl-pt/track/6Y62EUa0zeCpH0NE9l643Z,21503838
